,Index,Model step,Time (s),Pressure (MPa),H2O_ol boundary (ppm),H2O_melt (wt%)
0,0.0,0.0,0.0,74.0,5.338475580342951,0.593163953371439
1,1.0,100.0,1.094814814814815,73.50730048669911,5.337903952077382,0.5931004391197091
2,2.0,200.0,2.1896296296296263,73.01460097339823,5.337332323811814,0.5930369248679793
3,3.0,300.0,3.284444444444419,72.52190146009734,5.336745059786844,0.5929716733096494
4,4.0,400.0,4.3792592592592126,72.02920194679645,5.336157318250886,0.5929063686945429
5,5.0,500.0,5.4740740740740055,71.53650243349557,5.335553754826305,0.5928393060918116
6,6.0,600.0,6.568888888888798,71.04380292019468,5.334949194568117,0.5927721327297908
7,7.0,700.0,7.663703703703591,70.55110340689379,5.334328629387255,0.5927031810430284
8,8.0,800.0,8.758518518518446,70.05840389359291,5.333706502460636,0.5926340558289596
9,9.0,900.0,9.853333333333328,69.56570438029202,5.333068191562498,0.5925631323958331
10,10.0,1000.0,10.94814814814821,69.07300486699113,5.3324277042506285,0.5924919671389587
11,11.0,1100.0,12.042962962963092,68.58030535369025,5.331770858942746,0.5924189843269718
12,12.0,1200.0,13.137777777777973,68.08760584038936,5.331111168201086,0.5923456853556762
13,13.0,1300.0,14.232592592592855,67.59490632708847,5.330434951650354,0.5922705501833727
14,14.0,1400.0,15.327407407407737,67.10220681378759,5.329755161216623,0.592195017912958
15,15.0,1500.0,16.42222222222262,66.6095073004867,5.329058684720704,0.5921176316356338
16,16.0,1600.0,17.5170370370375,66.1168077871858,5.3283578408467225,0.5920397600940802
17,17.0,1700.0,18.611851851852382,65.62410827388493,5.327640159760013,0.5919600177511125
18,18.0,1800.0,19.706666666667264,65.13140876058404,5.3269172465348325,0.5918796940594259
19,19.0,1900.0,20.801481481482146,64.63870924728315,5.326177355800392,0.5917974839778214
20,20.0,2000.0,21.896296296297027,64.14600973398227,5.325431290002148,0.5917145877780164
21,21.0,2100.0,22.99111111111191,63.65331022068138,5.32466811925388,0.5916297910282088
22,22.0,2200.0,24.08592592592679,63.16061070738049,5.323897744690117,0.5915441938544576
23,23.0,2300.0,25.180740740741673,62.66791119407961,5.323110152868501,0.5914566836520556
24,24.0,2400.0,26.275555555556554,62.175211680778716,5.322314234129764,0.5913682482366405
25,25.0,2500.0,27.370370370371436,61.68251216747783,5.321501003575256,0.5912778892861397
26,26.0,2600.0,28.465185185186318,61.18981265417695,5.32067821916694,0.5911864687963266
27,27.0,2700.0,29.5600000000012,60.697113140876056,5.319838049056081,0.5910931165617868
28,28.0,2800.0,30.65481481481608,60.20441362757517,5.31898698370086,0.59099855374454
29,29.0,2900.0,31.749629629630963,59.71171411427429,5.3181184829042625,0.5909020536560291
30,30.0,3000.0,32.84444444444557,59.219014600973395,5.317237619234569,0.5908041799149522
31,31.0,3100.0,33.9392592592601,58.72631508767251,5.316339298335287,0.5907043664816987
32,32.0,3200.0,35.034074074074624,58.233615574371626,5.315427007399661,0.5906030008221845
33,33.0,3300.0,36.12888888888915,57.740916061070735,5.314497269869652,0.5904996966521836
34,34.0,3400.0,37.22370370370368,57.24821654776985,5.313551800773326,0.5903946445303696
35,35.0,3500.0,38.318518518518204,56.755517034468966,5.312588933238248,0.5902876592486943
36,36.0,3600.0,39.41333333333273,56.262817521168074,5.311608401566962,0.590178711285218
37,37.0,3700.0,40.50814814814726,55.77011800786719,5.310610562934091,0.5900678403260101
38,38.0,3800.0,41.60296296296178,55.277418494566305,5.309592937745949,0.5899547708606611
39,39.0,3900.0,42.69777777777631,54.784718981265414,5.308558147130312,0.5898397941255902
40,40.0,4000.0,43.792592592590836,54.29201946796453,5.307501236556849,0.5897223596174277
41,41.0,4100.0,44.88740740740536,53.799319954663645,5.306427359834779,0.5896030399816422
42,42.0,4200.0,45.98222222221989,53.30662044136275,5.305328794830018,0.5894809772033354
43,43.0,4300.0,47.077037037034415,52.81392092806187,5.304213529583304,0.5893570588425894
44,44.0,4400.0,48.17185185184894,52.321221414760984,5.303070745736542,0.5892300828596158
45,45.0,4500.0,49.26666666666347,51.82852190146009,5.30191160441325,0.58910128937925
46,46.0,4600.0,50.361481481477995,51.33582238815921,5.300721821440688,0.5889690912711876
47,47.0,4700.0,51.45629629629252,50.843122874858324,5.299516112482746,0.588835123609194
48,48.0,4800.0,52.55111111110705,50.35042336155743,5.298276311222057,0.5886973679135619
49,49.0,4900.0,53.645925925921574,49.85772384825655,5.297021117862473,0.5885579019847192
50,50.0,5000.0,54.7407407407361,49.36502433495566,5.295728014066246,0.5884142237851385
51,51.0,5100.0,55.83555555555063,48.87232482165477,5.294420170334956,0.5882689078149951
52,52.0,5200.0,56.930370370365154,48.37962530835389,5.293070185013858,0.5881189094459842
53,53.0,5300.0,58.02518518517968,47.886925795053,5.291706248714036,0.5879673609682261
54,54.0,5400.0,59.11999999999421,47.39422628175211,5.2902954746354,0.5878106082928223
55,55.0,5500.0,60.21481481480873,46.90152676845123,5.2888716968693315,0.5876524107632591
56,56.0,5600.0,61.30962962962326,46.40882725515034,5.287395860332927,0.5874884289258807
57,57.0,5700.0,62.404444444437786,45.91612774184945,5.285908150816914,0.587323127868546
58,58.0,5800.0,63.49925925925231,45.423428228548566,5.284362567603806,0.587151396400423
59,59.0,5900.0,64.59407407406684,44.93072871524768,5.282806455006749,0.58697849500075
60,60.0,6000.0,65.68888888888137,44.43802920194679,5.281185980410197,0.5867984422677996
61,61.0,6100.0,66.78370370369589,43.945329688645906,5.2795565674556855,0.5866173963839652
62,62.0,6200.0,67.87851851851042,43.45263017534502,5.277855538633146,0.5864283931814607
63,63.0,6300.0,68.97333333332494,42.95993066204413,5.276147450565188,0.5862386056183542
64,64.0,6400.0,70.06814814813947,42.467231148743245,5.274359620039423,0.5860399577821581
65,65.0,6500.0,71.162962962954,41.97453163544236,5.2725669454685535,0.5858407717187282
66,66.0,6600.0,72.25777777776852,41.48183212214147,5.270685404227255,0.5856317115808061
67,67.0,6700.0,73.35259259258305,40.989132608840585,5.268801627075561,0.5854224030083957
68,68.0,6800.0,74.44740740739758,40.4964330955397,5.266818715418165,0.5852020794909073
69,69.0,6900.0,75.5422222222121,40.00373358223881,5.264835803760771,0.5849817559734191
70,70.0,7000.0,76.63703703702663,39.511034068937924,5.262743839977709,0.5847493155530789
71,71.0,7100.0,77.73185185184116,39.01833455563704,5.260651043508661,0.5845167826120734
72,72.0,7200.0,78.82666666665568,38.525635042336155,5.258443313938237,0.5842714793264707
73,73.0,7300.0,79.92148148147021,38.032935529035264,5.2562311421186365,0.5840256824576263
74,74.0,7400.0,81.01629629628474,37.54023601573438,5.253897674473891,0.5837664082748768
75,75.0,7500.0,82.11111111109926,37.047536502433495,5.251555517714061,0.5835061686348957
76,76.0,7600.0,83.20592592591379,36.5548369891326,5.2490851683843,0.5832316853760334
77,77.0,7700.0,84.30074074072832,36.06213747583172,5.2466011300771,0.5829556811196779
78,78.0,7800.0,85.39555555554284,35.569437962530834,5.243981408711437,0.5826646009679375
79,79.0,7900.0,86.49037037035737,35.07673844922994,5.241342105956723,0.5823713451063026
80,80.0,8000.0,87.5851851851719,34.58403893592906,5.238558968103652,0.5820621075670724
81,81.0,8100.0,88.67999999998642,34.091339422628174,5.23574929487661,0.5817499216529566
82,82.0,8200.0,89.77481481480095,33.59863990932728,5.232786895566055,0.5814207661740062
83,83.0,8300.0,90.86962962961547,33.1059403960264,5.229789739655103,0.581087748850567
84,84.0,8400.0,91.96444444443,32.61324088272551,5.2266301392623244,0.5807366821402583
85,85.0,8500.0,93.05925925924453,32.12054136942462,5.223426042354873,0.5803806713727637
86,86.0,8600.0,94.15407407405905,31.627841856123737,5.220048853469425,0.5800054281632695
87,87.0,8700.0,95.24888888887358,31.135142342822853,5.216615600396192,0.5796239555995769
88,88.0,8800.0,96.3437037036881,30.64244282952196,5.212997562483437,0.5792219513870486
89,89.0,8900.0,97.43851851850263,30.149743316221077,5.209309683274818,0.5788121870305354
90,90.0,9000.0,98.53333333331716,29.657043802920192,5.205424146331772,0.5783804607035303
91,91.0,9100.0,99.62814814813169,29.1643442896193,5.201452307042007,0.5779391452268896
92,92.0,9200.0,100.72296296294621,28.671644776318416,5.197268602253129,0.5774742891392366
93,93.0,9300.0,101.81777777776074,28.178945263017532,5.192978857168757,0.5769976507965286
94,94.0,9400.0,102.91259259257527,27.68624574971664,5.188461524775721,0.5764957249750802
95,95.0,9500.0,104.00740740738979,27.193546236415756,5.183814391206218,0.5759793768006909
96,96.0,9600.0,105.10222222220432,26.70084672311487,5.17892222721302,0.5754358030236689
97,97.0,9700.0,106.19703703701884,26.20814720981398,5.17387153339589,0.5748746148217656
98,98.0,9800.0,107.29185185183337,25.715447696513095,5.168556404856283,0.5742840449840315
99,99.0,9900.0,108.3866666666479,25.22274818321221,5.163047844919402,0.5736719827688225
100,100.0,10000.0,109.48148148146242,24.73004866991132,5.157253207525159,0.5730281341694621
101,101.0,10100.0,110.57629629627695,24.237349156610435,5.151222515602627,0.5723580572891808
102,102.0,10200.0,111.67111111109148,23.74464964330955,5.144881544936432,0.5716535049929369
103,103.0,10300.0,112.765925925906,23.25195013000866,5.13825216896281,0.5709169076625344
104,104.0,10400.0,113.86074074072053,22.759250616707774,5.131285387372266,0.5701428208191407
105,105.0,10500.0,114.95555555553506,22.26655110340689,5.123965502534327,0.5693295002815919
106,106.0,10600.0,116.05037037034958,21.773851590106,5.116277741607015,0.5684753046230017
107,107.0,10700.0,117.14518518516411,21.281152076805114,5.108156381444648,0.5675729312716274
108,108.0,10800.0,118.23999999997864,20.78845256350423,5.099632862377993,0.5666258735975548
109,109.0,10900.0,119.33481481479316,20.295753050203338,5.090574863607784,0.5656194292897537
110,110.0,11000.0,120.42962962960769,19.803053536902453,5.081076097703802,0.564564010855978
111,111.0,11100.0,121.52444444442222,19.31035402360157,5.070915435047816,0.5634350483386462
112,112.0,11200.0,122.61925925923674,18.817654510300677,5.0602705335864115,0.5622522815096013
113,113.0,11300.0,123.71407407405127,18.324954996999793,5.048801452366609,0.5609779391518455
114,114.0,11400.0,124.8088888888658,17.83225548369891,5.03679927736073,0.5596443641511922
115,115.0,11500.0,125.90370370368032,17.339555970398017,5.023764392055432,0.5581960435617147
116,116.0,11600.0,126.99851851849485,16.846856457097132,5.010141758673332,0.5566824176303702
117,117.0,11700.0,128.09333333330937,16.354156943796248,4.9952159468170665,0.5550239940907852
118,118.0,11800.0,129.1881481481239,15.861457430495363,4.979641783023294,0.5532935314470327
119,119.0,11900.0,130.28296296293843,15.368757917194472,4.962410234488406,0.5513789149431562
120,120.0,12000.0,131.37777777775295,14.876058403893587,4.944464189871073,0.5493849099856748
121,121.0,12100.0,132.47259259256748,14.383358890592703,4.924392336844922,0.5471547040938802
122,122.0,12200.0,133.567407407382,13.890659377291811,4.903535792795507,0.544837310310612
123,123.0,12300.0,134.66222222219653,13.397959863990927,4.879928045463321,0.5422142272737023
124,124.0,12400.0,135.75703703701106,12.905260350690043,4.8554648285148145,0.5394960920572016
125,125.0,12500.0,136.8518518518256,12.412560837389151,4.8274081575622265,0.5363786841735808
126,126.0,12600.0,137.9466666666401,11.919861324088266,4.7984315945594656,0.5331590660621629
127,127.0,12700.0,139.04148148145464,11.427161810787382,4.764719347691083,0.5294132608545649
128,128.0,12800.0,140.13629629626917,10.93446229748649,4.73004191842593,0.5255602131584366
129,129.0,12900.0,141.2311111110837,10.441762784185606,4.6890736207822306,0.5210081800869145
130,130.0,13000.0,142.32592592589822,9.949063270884722,4.6471360156572175,0.5163484461841352
131,131.0,13100.0,143.42074074071274,9.45636375758383,4.59679182496782,0.5107546472186466
132,132.0,13200.0,144.51555555552727,8.963664244282938,4.545550868599995,0.5050612076222217
133,133.0,13300.0,145.6103703703418,8.470964730982061,4.483046864399471,0.4981163182666079
134,134.0,13400.0,146.70518518515632,7.9782652176811695,4.419847906288591,0.4910942118098435
135,135.0,13500.0,147.79999999997085,7.485565704380278,4.3415901922797495,0.48239891025330556
136,136.0,13600.0,148.89481481478538,6.9928661910794006,4.263038806222754,0.473670978469195
137,137.0,13700.0,149.9896296295999,6.500166677778509,4.164498508701044,0.4627220565223382
138,138.0,13800.0,151.08444444441443,6.007467164477617,4.065958211179333,0.45177313457548146
139,139.0,13900.0,152.17925925922896,5.51476765117674,3.9419362774499453,0.43799291971666066
140,140.0,14000.0,153.27407407404348,5.0220681378758485,3.817522210819311,0.424169134535479
141,141.0,14100.0,154.368888888858,4.529368624574971,3.6617164742846713,0.40685738603163013
142,142.0,14200.0,155.46370370367254,4.03666911127408,3.504438766828052,0.3893820852031169
143,143.0,14300.0,156.55851851848706,3.543969597973188,3.307827565266552,0.367536396140728
144,144.0,14400.0,157.6533333333016,3.0512700846723106,3.1080535827463325,0.3453392869718147
145,145.0,14500.0,158.74814814811612,2.558570571371419,2.8553113139122774,0.31725681265691974
146,146.0,14600.0,159.84296296293064,2.0658710580705275,2.5964170118241325,0.2884907790915703
147,147.0,14700.0,160.93777777774517,1.5731715447696502,2.2502270064781977,0.250025222942022
148,148.0,14800.0,162.0325925925597,1.0804720314687586,1.890564936961886,0.2100627707735429
149,149.0,14900.0,163.12740740737422,0.587772518167867,1.3927907180259407,0.15475452422510452
